systime	sender_id	rssi
000715.201	1	-54
000715.206	2	-46
000715.215	4	-55
000715.225	1	-54
000715.231	2	-47
000715.256	4	-55
000715.263	1	-53
000715.272	2	-47
000715.279	4	-55
000715.299	4	-53
000715.303	1	-54
000715.314	2	-47
000715.321	1	-53
000715.325	4	-54
000715.344	4	-54
000715.359	2	-46
000715.364	1	-55
000715.368	4	-54
000715.390	4	-54
000715.394	1	-55
000715.398	2	-46
000715.414	1	-54
000715.420	2	-46
000715.433	4	-55
000715.437	1	-56
000715.442	2	-46
000715.459	1	-55
000715.463	2	-43
000715.474	4	-55
000715.487	2	-46
000715.496	4	-55
000715.502	1	-55
000715.507	2	-46
000715.537	4	-55
000715.544	1	-56
000715.549	2	-46
000715.561	4	-56
000715.566	1	-57
000715.570	2	-46
000715.586	1	-55
000715.591	2	-46
000715.602	4	-55
000715.609	1	-56
000715.615	2	-45
000715.624	4	-55
000715.629	1	-55
000715.636	2	-46
000715.645	4	-54
000715.667	4	-55
000715.674	1	-56
000715.679	2	-47
000715.689	4	-55
000715.696	1	-54
000715.701	2	-46
000715.710	4	-55
000715.732	4	-55
000715.737	1	-55
000715.743	2	-46
000715.758	1	-55
000715.764	2	-47
000715.773	4	-54
000715.779	1	-55
000715.794	4	-55
000715.800	1	-55
000715.805	2	-47
000715.817	4	-54
000715.827	2	-46
000715.834	1	-54
000715.838	4	-55
000715.861	1	-54
000715.871	2	-46
000715.880	4	-55
000715.885	1	-55
000715.902	4	-55
000715.907	1	-55
000715.911	2	-46
000715.927	1	-54
000715.932	2	-45
000715.945	4	-55
000715.950	1	-54
000715.954	2	-46
000715.966	4	-55
000715.971	1	-55
000715.975	2	-44
000715.993	1	-54
000715.999	2	-46
000716.008	4	-56
000716.013	1	-55
000716.020	2	-47
000716.033	1	-55
000716.050	4	-55
000716.055	1	-55
000716.062	2	-47
000716.073	4	-55
000716.078	1	-54
000716.093	4	-54
000716.098	1	-55
000716.103	2	-46
000716.114	4	-54
000716.121	1	-55
000716.127	2	-46
000716.136	4	-55
000716.141	1	-54
000716.148	2	-46
000716.157	4	-55
000716.162	1	-55
000716.178	4	-55
000716.190	2	-46
000716.201	4	-54
000716.206	1	-55
000716.222	4	-54
000716.227	1	-55
000716.231	2	-47
000716.250	1	-55
000716.255	2	-46
000716.264	4	-55
000716.268	1	-54
000716.276	2	-46
000716.285	4	-55
000716.290	1	-54
000716.306	4	-55
000716.311	1	-55
000716.318	2	-46
000716.329	4	-55
000716.333	1	-55
000716.350	4	-55
000716.355	1	-55
000716.359	2	-46
000716.378	1	-54
000716.383	2	-47
000716.392	4	-55
000716.397	1	-54
000716.413	4	-55
000716.418	1	-55
000716.424	2	-48
000716.434	4	-55
000716.439	1	-54
000716.457	4	-55
000716.462	1	-55
000716.467	2	-46
000716.478	4	-55
000716.488	2	-46
000716.506	1	-55
000716.511	2	-46
000716.520	4	-55
000716.525	1	-55
000716.532	2	-46
000716.541	4	-55
000716.546	1	-54
000716.562	4	-55
000716.567	1	-54
000716.574	2	-46
000716.585	4	-55
000716.590	1	-55
000716.606	4	-55
000716.616	2	-47
000716.634	1	-55
000716.639	2	-46
000716.648	4	-55
000716.653	1	-55
000716.660	2	-46
000716.669	4	-55
000716.674	1	-54
000716.690	4	-55
000716.695	1	-55
000716.702	2	-46
000716.713	4	-55
000716.718	1	-55
000716.734	4	-55
000716.744	2	-46
000716.762	1	-55
000716.767	2	-46
000716.777	4	-55
000716.781	1	-54
000716.788	2	-46
000716.802	1	-55
000716.818	4	-55
000716.823	1	-55
000716.830	2	-47
000716.841	4	-54
000716.846	1	-55
000716.862	4	-55
000716.872	2	-46
000716.890	1	-55
000716.895	2	-46
000716.904	4	-55
000716.909	1	-55
000716.916	2	-46
000716.925	4	-55
000716.946	4	-55
000716.951	1	-55
000716.958	2	-46
000716.969	4	-55
000716.974	1	-55
000716.989	4	-55
000717.000	2	-46
000717.010	4	-55
000717.018	1	-55
000717.023	2	-46
000717.032	4	-54
000717.039	1	-54
000717.043	2	-46
000717.053	4	-55
000717.059	1	-54
000717.065	2	-47
000717.074	4	-55
000717.081	1	-54
000717.097	4	-55
000717.102	1	-54
000717.107	2	-47
000717.118	4	-56
000717.124	1	-55
000717.128	2	-47
000717.146	1	-55
000717.151	2	-46
000717.160	4	-55
000717.165	1	-55
000717.172	2	-46
000717.181	4	-55
000717.186	1	-55
000717.202	4	-55
000717.208	1	-55
000717.214	2	-47
000717.225	4	-54
000717.246	4	-55
000717.256	2	-47
000717.262	1	-55
000717.269	4	-54
000717.286	1	-55
000717.291	4	-55
000717.298	2	-47
000717.321	1	-55
000717.333	4	-55
000717.340	2	-46
000717.351	1	-54
000717.357	4	-55
000717.372	1	-54
000717.379	4	-54
000717.384	2	-46
000717.399	4	-55
000717.404	1	-55
000717.409	2	-46
000717.434	1	-55
000717.441	4	-55
000717.451	2	-45
000717.457	1	-54
000717.463	4	-56
000717.472	2	-46
000717.481	1	-54
000717.486	4	-54
000717.497	2	-47
000717.504	1	-55
000717.509	4	-54
000717.518	2	-45
000717.533	4	-55
000717.542	2	-44
000717.557	1	-55
000717.566	2	-46
000717.573	4	-54
000717.587	1	-55
000717.609	1	-54
000717.613	2	-46
000717.618	4	-55
000717.630	2	-46
000717.634	1	-55
000717.639	4	-55
000717.650	1	-55
000717.655	2	-46
000717.661	4	-55
000717.671	1	-55
000717.677	2	-46
000717.682	4	-54
000717.692	1	-55
000717.719	2	-46
000717.724	4	-55
000717.729	1	-55
000717.756	1	-54
000717.761	2	-46
000717.766	4	-55
000717.777	1	-54
000717.782	2	-46
000717.789	4	-55
000717.798	1	-54
000717.803	2	-47
000717.808	4	-55
000717.819	1	-55
000717.824	2	-43
000717.829	4	-55
000717.840	1	-55
000717.845	2	-46
000717.850	4	-55
000717.863	1	-54
000717.868	2	-46
000717.873	4	-54
000717.882	1	-54
000717.889	2	-47
000717.895	4	-55
000717.915	1	-54
000717.920	4	-54
000717.930	2	-46
000717.942	4	-55
000717.947	1	-54
000717.953	2	-46
000717.962	4	-55
000717.967	1	-54
000717.975	2	-47
000717.987	1	-55
000717.991	4	-55
000717.997	2	-46
000718.008	1	-55
000718.017	2	-46
000718.029	1	-54
000718.033	4	-55
000718.039	2	-46
000718.050	4	-55
000718.054	1	-54
000718.071	1	-55
000718.075	4	-56
000718.081	2	-46
000718.095	1	-54
000718.099	4	-56
000718.104	2	-46
000718.117	4	-54
000718.121	1	-54
000718.126	2	-47
000718.137	1	-54
000718.142	4	-55
000718.147	2	-46
000718.159	1	-55
000718.164	4	-55
000718.169	2	-47
000718.186	4	-55
000718.190	2	-43
000718.196	1	-55
000718.207	4	-55
000718.211	2	-47
000718.216	1	-55
000718.229	4	-55
000718.233	2	-45
000718.239	1	-56
000718.250	4	-54
000718.254	2	-46
000718.264	1	-56
000718.271	4	-54
000718.278	2	-46
000718.288	1	-56
000718.292	4	-54
000718.297	2	-46
000718.308	1	-55
000718.313	4	-55
000718.335	4	-53
000718.339	1	-56
000718.343	2	-46
000718.357	4	-54
000718.362	2	-46
000718.365	1	-55
000718.383	2	-46
000718.399	4	-54
000718.404	1	-55
000718.425	2	-46
000718.429	1	-55
000718.441	4	-55
000718.446	1	-55
000718.466	1	-56
000718.471	2	-46
000718.482	4	-56
000718.487	1	-55
000718.492	2	-46
000718.506	4	-56
000718.511	1	-56
000718.515	2	-47
000718.531	1	-56
000718.536	2	-46
000718.545	4	-55
000718.554	1	-56
000718.560	2	-46
000718.569	4	-55
000718.574	1	-56
000718.581	2	-47
000718.590	4	-55
000718.595	1	-56
000718.611	4	-54
000718.616	1	-56
000718.623	2	-46
000718.634	4	-55
000718.639	1	-56
000718.645	2	-46
000718.654	4	-54
000718.659	1	-56
000718.675	4	-55
000718.682	1	-56
000718.688	2	-46
000718.698	4	-54
000718.702	1	-56
000718.709	2	-46
000718.718	4	-55
000718.723	1	-56
000718.739	4	-55
000718.744	1	-56
000718.751	2	-46
000718.762	4	-55
000718.767	1	-55
000718.782	4	-56
000718.787	1	-57
000718.792	2	-45
000718.804	4	-53
000718.811	1	-56
000718.816	2	-46
000718.825	4	-56
000718.830	1	-57
000718.837	2	-46
000718.846	4	-55
000718.867	4	-55
000718.872	1	-55
000718.879	2	-46
000718.890	4	-56
000718.895	1	-55
000718.910	4	-54
000718.915	1	-56
000718.921	2	-46
000718.931	4	-56
000718.939	1	-56
000718.944	2	-46
000718.953	4	-56
000718.958	1	-56
000718.974	4	-55
000718.979	1	-56
000718.985	2	-46
000718.995	4	-57
000719.001	1	-56
000719.018	4	-55
000719.027	2	-47
000719.039	4	-55
000719.049	1	-56
000719.069	2	-45
000719.081	4	-56
000719.085	1	-56
000719.104	1	-56
000719.111	2	-46
000719.123	4	-55
000719.127	1	-56
000719.146	4	-55
000719.151	1	-56
000719.156	2	-46
000719.167	4	-56
000719.173	1	-56
000719.195	1	-56
000719.200	2	-46
000719.209	4	-55
000719.215	1	-56
000719.221	2	-46
000719.231	4	-55
000719.236	1	-55
000719.252	4	-55
000719.261	1	-56
000719.265	2	-45
000719.274	4	-55
000719.281	1	-55
000719.287	2	-46
000719.300	4	-56
000719.308	1	-56
000719.329	2	-46
000719.339	1	-56
000719.343	4	-52
000719.365	4	-52
000719.371	2	-46
000719.381	1	-56
000719.386	4	-53
000719.402	1	-56
000719.408	4	-54
000719.412	2	-46
000719.425	1	-57
000719.430	4	-56
000719.434	2	-46
000719.444	1	-56
000719.456	2	-46
000719.465	1	-56
000719.472	4	-60
000719.486	1	-56
000719.498	2	-46
000719.508	1	-57
000719.513	4	-59
000719.519	2	-46
000719.529	1	-57
000719.534	4	-57
000719.540	2	-47
000719.553	1	-57
000719.558	4	-55
000719.563	2	-46
000719.572	1	-56
000719.581	4	-55
000719.586	2	-47
000719.596	1	-57
000719.610	2	-47
000719.619	1	-57
000719.624	4	-57
000719.640	1	-56
000719.645	4	-58
000719.650	2	-46
000719.661	1	-57
000719.666	4	-58
000719.672	2	-47
000719.683	1	-56
000719.688	4	-57
000719.693	2	-46
000719.707	1	-56
000719.712	4	-56
000719.716	2	-46
000719.725	1	-57
000719.735	4	-54
000719.740	2	-47
000719.749	1	-57
000719.754	4	-54
000719.770	1	-57
000719.775	4	-52
000719.782	2	-46
000719.791	1	-57
000719.796	4	-52
000719.812	1	-56
000719.817	4	-52
000719.824	2	-46
000719.835	1	-57
000719.840	4	-54
000719.846	2	-46
000719.855	1	-57
000719.863	4	-55
000719.868	2	-45
000719.877	1	-57
000719.883	4	-56
000719.898	1	-56
000719.910	2	-46
000719.919	1	-57
000719.924	4	-57
000719.940	1	-57
000719.945	4	-56
000719.952	2	-46
000719.963	1	-57
000719.967	4	-54
000719.982	1	-58
000719.991	4	-53
000719.996	2	-46
000720.008	1	-57
000720.012	4	-55
000720.034	4	-56
000720.038	2	-46
000720.052	1	-57
000720.056	4	-55
000720.061	2	-45
000720.077	4	-55
000720.082	2	-47
000720.094	1	-56
000720.098	4	-55
000720.103	2	-46
000720.118	1	-57
000720.122	4	-56
000720.127	2	-47
000720.145	4	-53
000720.149	2	-46
000720.162	1	-57
000720.167	4	-53
000720.173	2	-46
000720.183	1	-57
000720.188	4	-55
000720.192	2	-46
000720.208	1	-58
000720.212	4	-55
000720.217	2	-46
000720.229	1	-57
000720.233	4	-54
000720.238	2	-46
000720.255	4	-55
000720.259	2	-46
000720.264	1	-57
000720.281	2	-46
000720.297	1	-57
000720.301	4	-53
000720.323	2	-46
000720.331	1	-56
000720.339	4	-57
000720.353	1	-57
000720.365	2	-46
000720.375	1	-57
000720.381	4	-55
000720.398	1	-57
000720.403	4	-56
000720.407	2	-43
000720.416	1	-57
000720.430	2	-46
000720.439	1	-57
000720.445	4	-56
000720.459	1	-57
000720.471	2	-46
000720.480	1	-56
000720.487	4	-56
000720.503	1	-58
000720.513	2	-46
000720.526	1	-58
000720.531	4	-56
000720.536	2	-46
000720.545	1	-57
000720.555	4	-55
000720.559	2	-46
000720.568	1	-58
000720.583	2	-46
000720.592	1	-57
000720.597	4	-56
000720.613	1	-58
000720.618	4	-55
000720.623	2	-47
000720.634	1	-58
000720.639	4	-56
000720.656	1	-57
000720.661	4	-55
000720.666	2	-47
000720.680	1	-59
000720.685	4	-55
000720.690	2	-47
000720.699	1	-58
000720.711	2	-46
000720.721	1	-57
000720.727	4	-55
000720.741	1	-58
000720.753	2	-46
000720.762	1	-58
000720.769	4	-55
000720.784	1	-57
000720.795	2	-45
000720.808	1	-56
000720.813	4	-56
000720.818	2	-46
000720.827	1	-57
000720.839	2	-46
000720.848	1	-56
000720.855	4	-55
000720.869	1	-56
000720.881	2	-45
000720.890	1	-56
000720.897	4	-56
000720.912	1	-56
000720.923	2	-45
000720.936	1	-56
000720.941	4	-56
000720.946	2	-45
000720.955	1	-56
000720.964	4	-55
000720.969	2	-46
000720.978	1	-56
000720.993	2	-46
000721.002	1	-56
000721.007	4	-57
000721.028	4	-56
000721.033	2	-47
000721.043	1	-56
000721.054	2	-46
000721.066	1	-56
000721.071	4	-56
000721.076	2	-46
000721.097	2	-46
000721.107	1	-55
000721.112	4	-55
000721.128	1	-56
000721.133	4	-56
000721.139	2	-47
000721.149	1	-55
000721.154	4	-55
000721.170	1	-56
000721.176	4	-56
000721.180	2	-47
000721.192	1	-55
000721.197	4	-56
000721.202	2	-46
000721.212	1	-56
000721.221	4	-55
000721.225	2	-47
000721.234	1	-56
000721.249	2	-47
000721.258	1	-55
000721.263	4	-55
000721.279	1	-57
000721.284	4	-55
000721.289	2	-47
000721.301	1	-55
000721.305	4	-56
000721.310	2	-47
000721.322	1	-56
000721.326	4	-55
000721.331	2	-46
000721.349	4	-55
000721.353	2	-46
000721.363	1	-56
000721.384	1	-55
000721.390	4	-55
000721.394	2	-46
000721.405	1	-56
000721.416	2	-46
000721.426	1	-55
000721.432	4	-55
000721.450	1	-55
000721.455	4	-55
000721.460	2	-46
000721.474	1	-55
000721.479	4	-57
000721.483	2	-46
000721.492	1	-56
000721.505	2	-46
000721.514	1	-55
000721.521	4	-55
000721.535	1	-56
000721.547	2	-46
000721.556	1	-55
000721.563	4	-56
000721.578	1	-55
000721.589	2	-46
000721.602	1	-55
000721.607	4	-56
000721.611	2	-46
000721.621	1	-56
000721.633	2	-46
000721.642	1	-54
000721.649	4	-56
000721.663	1	-55
000721.675	2	-46
000721.684	1	-55
000721.691	4	-55
000721.706	1	-56
000721.717	2	-46
000721.730	1	-56
000721.735	4	-54
000721.740	2	-46
000721.749	1	-55
000721.761	2	-46
000721.771	1	-56
000721.777	4	-55
000721.791	1	-55
000721.803	2	-47
000721.813	1	-56
000721.818	4	-56
000721.834	1	-56
000721.839	4	-55
000721.845	2	-47
000721.858	1	-55
000721.863	4	-55
000721.868	2	-46
000721.877	1	-56
000721.889	2	-46
000721.898	1	-55
000721.905	4	-55
000721.919	1	-56
000721.931	2	-46
000721.945	1	-55
000721.949	4	-55
000721.954	2	-46
000721.966	1	-54
000721.971	4	-54
000721.975	2	-46
000721.990	1	-54
000721.995	4	-55
000721.999	2	-46
000722.021	2	-47
000722.037	4	-56
000722.041	1	-54
000722.063	1	-54
000722.068	2	-47
000722.079	4	-56
000722.093	1	-54
000722.098	2	-46
000722.102	4	-55
000722.116	2	-43
000722.120	1	-53
000722.124	4	-55
000722.140	1	-54
000722.146	4	-55
000722.158	2	-46
000722.179	1	-54
000722.184	2	-46
000722.189	4	-56
000722.201	1	-54
000722.205	2	-46
000722.231	4	-54
000722.239	2	-47
000722.244	1	-53
000722.261	2	-46
000722.273	1	-54
000722.278	4	-55
000722.285	2	-46
000722.315	4	-56
000722.327	2	-46
000722.331	1	-53
000722.352	1	-53
000722.356	4	-56
000722.369	2	-46
000722.374	1	-53
000722.378	4	-56
000722.396	1	-53
000722.400	4	-56
000722.411	2	-47
000722.424	4	-56
000722.429	1	-53
000722.434	2	-47
000722.447	1	-53
000722.456	2	-46
000722.464	4	-55
000722.469	1	-54
000722.478	2	-46
000722.489	1	-53
000722.500	2	-45
000722.505	4	-56
000722.510	1	-54
000722.522	2	-47
000722.527	4	-57
000722.532	1	-54
000722.553	1	-54
000722.564	2	-46
000722.569	4	-56
000722.594	1	-52
000722.606	2	-46
000722.611	4	-56
000722.616	1	-54
000722.633	4	-56
000722.638	1	-54
000722.648	2	-46
000722.658	1	-54
000722.675	4	-56
000722.680	1	-54
000722.690	2	-46
000722.703	1	-54
000722.712	2	-46
000722.717	4	-56
000722.722	1	-53
000722.734	2	-46
000722.739	4	-55
000722.744	1	-54
000722.756	2	-45
000722.761	4	-55
000722.766	1	-53
000722.778	2	-46
000722.783	4	-54
000722.788	1	-53
000722.808	1	-54
000722.820	2	-46
000722.825	4	-55
000722.831	1	-53
000722.850	1	-54
000722.862	2	-46
000722.867	4	-56
000722.872	1	-54
000722.884	2	-46
000722.889	4	-56
000722.893	1	-54
000722.906	2	-46
000722.911	4	-55
000722.916	1	-53
000722.936	1	-53
000722.948	2	-46
000722.953	4	-55
000722.959	1	-53
000722.974	4	-55
000722.987	1	-54
000722.991	2	-46
000722.998	4	-56
000723.011	1	-53
000723.015	2	-46
000723.021	4	-55
000723.034	2	-47
000723.038	1	-54
000723.043	4	-56
000723.062	1	-54
000723.066	4	-56
000723.075	2	-45
000723.082	1	-54
000723.090	4	-56
000723.099	2	-47
000723.104	1	-54
000723.120	2	-46
000723.130	4	-56
000723.134	1	-53
000723.144	2	-46
000723.172	4	-55
000723.177	1	-54
000723.186	2	-47
000723.201	1	-54
000723.210	2	-46
000723.215	4	-56
000723.231	2	-46
000723.236	4	-56
000723.243	1	-53
000723.252	2	-46
000723.257	4	-55
000723.273	2	-46
000723.279	4	-56
000723.285	1	-54
000723.294	2	-46
000723.309	1	-53
000723.320	2	-46
000723.324	4	-55
000723.330	1	-54
000723.341	2	-46
000723.346	4	-56
000723.352	1	-54
000723.383	2	-46
000723.388	4	-56
000723.395	1	-53
000723.414	1	-53
000723.426	2	-46
000723.430	4	-55
000723.435	1	-53
000723.448	2	-46
000723.452	4	-56
000723.457	1	-54
000723.474	4	-56
000723.479	1	-54
000723.490	2	-46
000723.516	4	-55
000723.523	1	-53
000723.532	2	-46
000723.537	4	-55
000723.542	1	-53
000723.554	2	-46
000723.559	4	-55
000723.564	1	-54
000723.576	2	-47
000723.581	4	-55
000723.586	1	-54
000723.606	1	-54
000723.618	2	-46
000723.623	4	-56
000723.628	1	-53
000723.651	1	-54
000723.660	2	-46
000723.665	4	-55
000723.669	1	-54
000723.690	1	-53
000723.704	2	-46
000723.709	4	-56
000723.714	1	-53
000723.734	1	-54
000723.746	2	-46
000723.751	4	-55
000723.756	1	-54
000723.779	1	-54
000723.788	2	-46
000723.793	4	-55
000723.797	1	-54
000723.818	1	-54
000723.832	2	-46
000723.837	4	-55
000723.841	1	-54
000723.862	1	-55
000723.874	2	-46
000723.879	4	-55
000723.883	1	-54
000723.907	1	-54
000723.916	2	-46
000723.921	4	-55
000723.925	1	-54
000723.942	4	-55
000723.947	1	-54
000723.960	2	-46
000723.964	4	-55
000723.971	1	-55
000723.986	4	-55
000723.992	1	-54
000724.001	2	-46
000724.013	1	-55
000724.022	2	-43
000724.028	4	-56
000724.043	2	-46
000724.049	4	-56
000724.053	1	-55
000724.066	2	-46
000724.071	4	-55
000724.076	1	-55
000724.088	2	-46
000724.092	4	-56
000724.097	1	-55
000724.114	4	-55
000724.119	1	-56
000724.130	2	-46
000724.141	1	-55
000724.156	4	-55
000724.164	1	-55
000724.173	2	-47
000724.177	4	-55
000724.184	1	-55
000724.194	2	-45
000724.199	4	-55
000724.208	1	-56
000724.220	2	-46
000724.242	4	-55
000724.251	1	-56
000724.260	2	-46
000724.265	4	-54
000724.273	1	-56
000724.282	2	-46
000724.287	4	-54
000724.294	1	-56
000724.303	2	-43
000724.308	4	-55
000724.317	1	-56
000724.326	2	-46
000724.330	4	-55
000724.342	1	-56
000724.348	2	-46
000724.352	4	-55
000724.360	1	-56
000724.370	2	-45
000724.374	4	-55
000724.381	1	-56
000724.390	2	-46
000724.396	4	-56
000724.402	1	-56
000724.411	2	-46
000724.423	1	-56
000724.432	2	-46
000724.437	4	-55
000724.445	1	-57
000724.454	2	-46
000724.458	4	-55
000724.465	1	-56
000724.480	4	-54
000724.486	1	-55
000724.498	2	-46
000724.503	4	-55
000724.508	1	-56
000724.524	4	-55
000724.529	1	-56
000724.540	2	-46
000724.550	1	-55
000724.566	4	-55
000724.573	1	-56
000724.582	2	-47
000724.592	1	-56
000724.608	4	-55
000724.613	1	-56
000724.626	2	-46
000724.631	4	-55
000724.636	1	-56
000724.656	1	-56
000724.668	2	-45
000724.673	4	-55
000724.678	1	-56
000724.701	1	-55
000724.710	2	-46
000724.715	4	-56
000724.720	1	-55
000724.732	2	-47
000724.737	4	-55
000724.742	1	-56
000724.754	2	-46
000724.759	4	-55
000724.763	1	-55
000724.780	4	-56
000724.785	1	-56
000724.796	2	-46
000724.802	4	-55
000724.807	1	-56
000724.823	4	-55
000724.829	1	-55
000724.838	2	-46
000724.844	4	-56
000724.849	1	-56
000724.866	4	-56
000724.870	1	-56
000724.882	2	-46
000724.891	1	-55
000724.908	4	-56
000724.913	1	-55
000724.924	2	-47
000724.930	4	-55
000724.934	1	-56
000724.957	1	-55
000724.966	2	-46
000724.972	4	-56
000724.977	1	-56
000725.010	2	-47
000725.014	4	-55
000725.020	1	-55
000725.036	4	-55
000725.041	1	-55
000725.051	2	-47
000725.057	4	-55
000725.068	1	-55
000725.075	2	-46
000725.080	4	-55
000725.093	1	-55
000725.097	2	-46
000725.102	4	-55
000725.119	2	-47
000725.124	4	-55
000725.128	1	-55
000725.145	4	-54
000725.150	1	-55
000725.161	2	-47
000725.172	1	-55
000725.187	4	-55
000725.193	1	-54
000725.203	2	-46
000725.213	1	-55
000725.229	4	-55
000725.239	1	-55
000725.247	2	-46
000725.252	4	-55
000725.258	1	-55
000725.270	2	-46
000725.274	4	-55
000725.280	1	-55
000725.292	2	-46
000725.296	4	-55
000725.302	1	-55
000725.313	2	-46
000725.318	4	-54
000725.324	1	-55
000725.339	4	-55
000725.345	1	-55
000725.355	2	-47
000725.368	1	-55
000725.377	2	-46
000725.381	4	-55
000725.398	2	-46
000725.403	4	-55
000725.409	1	-55
000725.420	2	-46
000725.424	4	-55
000725.430	1	-56
000725.440	2	-46
000725.446	4	-55
000725.451	1	-55
000725.461	2	-46
000725.472	1	-55
000725.482	2	-46
000725.487	4	-55
000725.495	1	-55
000725.504	2	-46
000725.509	4	-55
000725.514	1	-55
000725.526	2	-47
000725.531	4	-55
000725.536	1	-55
000725.548	2	-46
000725.553	4	-55
000725.557	1	-54
000725.574	4	-55
000725.579	1	-55
000725.590	2	-46
000725.596	4	-55
000725.601	1	-54
000725.617	4	-55
000725.623	1	-54
000725.632	2	-46
000725.638	4	-55
000725.654	2	-46
000725.660	4	-55
000725.665	1	-55
000725.676	2	-46
000725.697	2	-47
000725.702	4	-55
000725.707	1	-54
000725.719	2	-46
000725.724	4	-56
000725.729	1	-55
000725.740	2	-46
000725.762	2	-47
000725.767	4	-55
000725.772	1	-54
000725.792	1	-54
000725.804	2	-48
000725.809	4	-55
000725.814	1	-54
000725.826	2	-46
000725.831	4	-55
000725.836	1	-54
000725.856	1	-55
000725.868	2	-46
000725.873	4	-55
000725.879	1	-55
000725.890	2	-46
000725.895	4	-55
000725.900	1	-55
000725.920	1	-55
000725.932	2	-46
000725.937	4	-55
000725.942	1	-55
000725.953	2	-46
000725.975	2	-46
000725.980	4	-55
000725.984	1	-54
000726.001	4	-55
000726.007	1	-54
000726.017	2	-46
000726.039	2	-47
000726.044	4	-55
000726.048	1	-54
000726.065	4	-55
000726.070	1	-55
000726.081	2	-46
000726.103	2	-47
000726.107	4	-55
000726.112	1	-55
000726.129	4	-55
000726.135	1	-55
000726.144	2	-47
000726.166	2	-47
000726.171	4	-55
000726.176	1	-55
000726.188	2	-46
000726.193	4	-55
000726.198	1	-54
000726.210	2	-47
000726.215	4	-55
000726.220	1	-54
000726.232	2	-47
000726.236	4	-55
000726.242	1	-56
000726.253	2	-46
000726.258	4	-55
000726.263	1	-55
000726.275	2	-47
000726.279	4	-55
000726.284	1	-55
000726.301	4	-55
000726.306	1	-55
000726.320	2	-47
000726.324	4	-55
000726.329	1	-55
000726.346	4	-55
000726.351	1	-55
000726.360	2	-47
000726.371	1	-55
000726.380	2	-47
000726.388	4	-55
000726.393	1	-55
000726.402	2	-46
000726.430	4	-55
000726.435	1	-55
000726.444	2	-47
000726.466	2	-46
000726.472	4	-55
000726.477	1	-54
000726.487	2	-46
000726.509	2	-47
000726.514	4	-55
000726.519	1	-55
000726.539	1	-55
000726.551	2	-46
000726.556	4	-55
000726.561	1	-55
000726.572	2	-47
000726.577	4	-55
000726.594	2	-47
000726.599	4	-55
