systime	gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1411812402.19245	?	?	?	136.3	?	?	1.1	?	?
1411812403.48208	1411812402.00	41.178043	-8.598342	136.9	0.087	175.3700	1.1	1.5	1.8
1411812404.54711	1411812404.00	41.178040	-8.598345	137.3	0.082	186.7900	1.1	1.5	1.8
1411812405.54561	1411812405.00	41.178038	-8.598347	137.8	0.082	183.2000	1.1	1.5	1.8
1411812406.49350	1411812405.00	41.178038	-8.598347	137.9	0.082	183.2000	1.1	1.5	1.8
1411812407.59656	?	?	?	137.9	?	?	1.1	1.5	1.8
1411812408.57629	1411812408.00	41.178038	-8.598347	137.6	0.051	132.0100	1.1	1.5	1.8
1411812409.55619	1411812409.00	41.178038	-8.598345	137.5	0.077	184.5500	1.1	1.5	1.8
1411812410.55035	1411812410.00	41.178040	-8.598345	137.3	0.057	138.7400	1.1	1.5	1.8
1411812411.49803	1411812411.00	41.178040	-8.598345	137.2	0.072	179.5000	1.1	1.5	1.8
1411812412.92646	?	?	?	137.1	?	?	1.1	1.5	1.8
1411812413.55706	1411812413.00	41.178042	-8.598342	136.8	0.057	137.0200	1.1	1.5	1.8
1411812414.47741	?	?	?	136.8	?	?	1.1	1.5	1.8
1411812415.53355	1411812415.00	41.178043	-8.598340	136.4	0.036	112.9100	1.1	1.5	1.8
1411812416.54844	1411812416.00	41.178045	-8.598338	135.9	0.046	92.1200	1.1	1.5	1.8
1411812417.66046	?	?	?	135.7	?	?	1.1	1.5	1.8
1411812418.56162	1411812418.00	41.178047	-8.598337	135.6	0.036	126.1300	1.1	1.5	1.8
1411812419.53464	1411812419.00	41.178047	-8.598335	135.3	0.057	124.4700	1.1	1.5	1.8
1411812420.49360	1411812420.00	41.178048	-8.598335	135.0	0.057	119.7900	1.1	1.5	1.8
1411812421.52021	1411812421.00	41.178050	-8.598333	134.8	0.062	124.0700	1.1	1.5	1.8
1411812422.98210	1411812422.00	41.178050	-8.598333	134.7	0.057	152.8800	1.1	1.5	1.8
1411812423.58439	1411812423.00	41.178050	-8.598332	134.5	0.057	122.3900	1.1	1.5	1.8
1411812424.49346	1411812424.00	41.178052	-8.598330	134.3	0.057	140.2300	1.1	1.5	1.8
1411812425.55430	1411812425.00	41.178052	-8.598330	134.1	0.057	107.5800	1.1	1.5	1.8
1411812426.52718	1411812426.00	41.178052	-8.598330	134.3	0.057	133.4500	1.1	1.5	1.8
1411812427.19744	?	?	?	134.5	?	?	1.1	?	?
1411812428.48108	1411812427.00	41.178052	-8.598332	134.6	0.057	136.4500	1.1	1.5	1.8
1411812429.53031	1411812429.00	41.178050	-8.598332	134.6	0.062	166.7600	1.1	1.5	1.8
1411812430.56762	1411812430.00	41.178052	-8.598330	134.3	0.067	116.6400	1.2	1.6	2.0
1411812431.52777	1411812430.00	41.178052	-8.598330	134.1	0.067	116.6400	1.2	1.6	2.0
1411812432.65243	?	?	?	134.3	?	?	1.2	1.6	2.0
1411812433.58450	1411812433.00	41.178053	-8.598328	134.2	0.067	114.9300	1.2	1.6	2.0
1411812434.56399	1411812434.00	41.178052	-8.598328	134.3	0.077	101.1700	1.2	1.6	2.0
1411812435.49737	1411812435.00	41.178052	-8.598330	134.6	0.082	178.0500	1.2	1.6	2.0
1411812436.56718	1411812436.00	41.178048	-8.598332	134.9	0.406	197.8600	1.1	1.5	1.8
1411812437.97439	1411812437.00	41.178042	-8.598337	135.2	1.368	199.8200	1.1	1.5	1.8
1411812438.53407	1411812438.00	41.178025	-8.598345	135.7	2.202	199.5900	1.1	1.5	1.8
1411812439.50850	1411812439.00	41.178008	-8.598353	135.4	2.186	199.0900	1.1	1.5	1.8
1411812440.54697	1411812440.00	41.177990	-8.598362	135.4	2.346	199.4500	1.1	1.5	1.8
1411812441.56024	1411812441.00	41.177968	-8.598373	135.7	2.634	198.8900	1.1	1.5	1.8
1411812442.96016	1411812441.00	41.177968	-8.598373	135.7	2.634	198.8900	1.1	1.5	1.8
1411812443.46877	?	?	?	135.8	?	?	1.1	1.5	1.8
1411812444.50703	1411812443.00	41.177923	-8.598395	135.5	2.819	199.3400	1.1	1.5	1.8
1411812445.56854	1411812445.00	41.177872	-8.598418	135.2	3.488	199.5600	1.1	1.5	1.8
1411812446.51576	1411812446.00	41.177843	-8.598432	134.9	3.421	200.1400	1.1	1.5	1.8
1411812447.98442	1411812447.00	41.177817	-8.598445	134.5	3.251	200.2900	1.1	1.5	1.8
1411812448.59931	1411812448.00	41.177790	-8.598457	134.2	?	?	1.1	1.5	1.8
1411812449.49629	1411812449.00	41.177767	-8.598468	134.0	2.871	199.4300	1.1	1.5	1.8
1411812450.57228	1411812450.00	41.177743	-8.598478	133.7	2.835	197.5200	1.1	1.5	1.8
1411812451.55368	1411812451.00	41.177722	-8.598492	133.5	2.716	206.7700	1.1	1.5	1.8
1411812453.48267	1411812452.00	41.177703	-8.598512	133.2	2.809	230.6100	1.1	1.5	1.8
1411812454.49623	1411812453.00	41.177693	-8.598543	133.0	3.231	259.8100	1.1	1.5	1.8
1411812455.54030	1411812455.00	41.177710	-8.598633	132.8	4.599	290.8200	1.1	1.5	1.8
1411812456.54815	1411812455.00	41.177710	-8.598633	132.6	4.599	290.8200	1.1	1.5	1.8
1411812457.65245	?	?	?	132.4	?	?	1.1	1.5	1.8
1411812458.58827	1411812458.00	41.177768	-8.598815	132.3	6.096	292.3100	1.1	1.5	1.8
1411812459.57596	1411812459.00	41.177790	-8.598882	132.1	5.988	291.7500	1.1	1.5	1.8
1411812460.51167	1411812459.00	41.177790	-8.598882	132.0	5.988	291.7500	1.1	1.5	1.8
1411812461.49297	1411812461.00	41.177830	-8.599012	131.8	5.592	292.3500	1.1	1.5	1.8
1411812462.97196	1411812462.00	41.177848	-8.599072	131.8	5.340	289.2900	1.1	1.5	1.8
1411812463.55054	1411812463.00	41.177862	-8.599132	131.8	4.990	279.4700	1.1	1.5	1.8
1411812464.50606	1411812464.00	41.177862	-8.599190	131.8	4.887	261.1700	1.1	1.5	1.8
1411812465.54594	1411812465.00	41.177847	-8.599247	131.8	5.222	238.7800	1.1	1.5	1.8
1411812466.52753	1411812466.00	41.177813	-8.599292	131.7	5.793	214.3400	1.1	1.5	1.8
1411812468.48572	1411812467.00	41.177765	-8.599328	131.4	6.374	204.5800	1.1	1.5	1.8
1411812469.53547	1411812469.00	41.177652	-8.599392	131.2	7.521	201.1400	1.1	1.5	1.8
1411812470.58724	1411812470.00	41.177585	-8.599425	131.1	8.087	200.9700	1.1	1.5	1.8
1411812471.55744	1411812471.00	41.177517	-8.599462	130.9	8.401	200.7700	1.1	1.5	1.8
1411812472.54186	?	?	?	130.7	?	?	1.1	1.5	1.8
1411812473.56792	1411812473.00	41.177367	-8.599538	130.6	9.440	201.1600	1.1	1.5	1.8
1411812474.53450	1411812474.00	41.177285	-8.599580	130.4	9.903	200.5900	1.1	1.5	1.8
1411812475.54258	1411812475.00	41.177198	-8.599623	130.2	10.345	200.5000	1.1	1.5	1.8
1411812476.49294	1411812476.00	41.177110	-8.599668	130.1	10.736	200.6500	1.1	1.5	1.8
1411812477.97160	1411812477.00	41.177020	-8.599713	130.0	10.613	200.6300	1.1	1.5	1.8
1411812478.58347	1411812478.00	41.176930	-8.599758	129.6	10.618	200.5000	1.1	1.5	1.8
1411812479.49342	1411812479.00	41.176840	-8.599805	129.4	10.855	201.0500	1.1	1.5	1.8
1411812480.56304	1411812480.00	41.176748	-8.599852	129.2	10.824	201.1000	1.1	1.5	1.8
1411812481.53359	1411812481.00	41.176657	-8.599900	129.1	10.999	201.5800	1.1	1.5	1.8
1411812483.36350	?	?	?	129.0	?	?	1.1	1.5	1.8
1411812483.91632	1411812483.00	41.176470	-8.599997	?	11.169	201.0800	?	?	?
1411812484.53962	1411812484.00	41.176375	-8.600045	129.0	11.133	200.5200	1.1	1.5	1.8
1411812485.55062	1411812485.00	41.176280	-8.600090	129.1	11.287	198.0200	1.1	1.5	1.8
1411812486.50464	1411812486.00	41.176182	-8.600130	129.2	11.524	195.3100	1.1	1.5	1.8
1411812487.96355	1411812487.00	41.176082	-8.600162	129.2	11.477	192.2500	1.1	1.5	1.8
1411812488.58629	1411812488.00	41.175980	-8.600188	129.4	?	?	1.1	1.5	1.8
1411812489.51460	1411812489.00	41.175880	-8.600205	129.6	11.014	185.1600	1.1	1.5	1.8
1411812490.55390	1411812490.00	41.175783	-8.600213	129.6	10.623	182.5300	1.1	1.5	1.8
1411812491.58030	1411812491.00	41.175688	-8.600215	129.7	10.546	179.9500	1.1	1.5	1.8
1411812493.41558	?	?	?	130.0	?	?	1.1	1.5	1.8
1411812493.96476	1411812493.00	41.175497	-8.600200	?	10.896	172.8200	?	?	?
1411812494.56359	1411812494.00	41.175405	-8.600178	130.2	9.898	168.3500	1.1	1.5	1.8
1411812495.53757	1411812495.00	41.175323	-8.600153	130.4	8.967	164.4600	1.1	1.5	1.8
1411812496.54416	1411812496.00	41.175248	-8.600123	130.3	8.288	162.3200	1.1	1.5	1.8
1411812497.52256	?	?	?	130.1	?	?	1.1	1.5	1.8
1411812498.54819	1411812498.00	41.175123	-8.600067	130.4	6.539	158.2300	1.1	1.5	1.8
1411812499.58213	1411812499.00	41.175073	-8.600038	130.4	5.602	157.7500	1.1	1.5	1.8
1411812500.55065	1411812500.00	41.175033	-8.600017	130.4	4.270	156.8900	1.1	1.5	1.8
1411812501.45465	?	?	?	130.4	?	?	1.1	1.5	1.8
1411812502.88009	1411812501.00	41.175003	-8.599998	130.4	3.431	156.6400	1.1	1.5	1.8
1411812503.55254	1411812503.00	41.174960	-8.599973	130.4	1.960	156.1700	1.1	1.5	1.8
1411812504.56657	1411812504.00	41.174948	-8.599967	130.4	1.276	155.6000	1.1	1.5	1.8
1411812505.50656	1411812505.00	41.174940	-8.599962	130.3	0.911	157.1100	1.1	1.5	1.8
1411812506.55463	1411812506.00	41.174935	-8.599958	130.3	0.473	156.2300	1.1	1.5	1.8
1411812507.96570	1411812507.00	41.174935	-8.599957	130.3	0.093	139.8200	1.1	1.5	1.8
1411812508.72148	1411812508.00	41.174935	-8.599957	130.2	?	?	1.1	1.5	1.8
1411812509.50348	1411812509.00	41.174937	-8.599957	130.2	0.046	126.9400	1.1	1.5	1.8
1411812510.59014	1411812510.00	41.174937	-8.599957	130.2	0.046	132.7700	1.1	1.5	1.8
1411812511.56736	1411812511.00	41.174938	-8.599957	130.1	0.046	131.1600	1.1	1.5	1.8
1411812513.47998	1411812512.00	41.174938	-8.599957	130.1	0.046	131.3400	1.1	1.5	1.8
1411812514.53046	1411812513.00	41.174940	-8.599957	130.1	0.051	133.6600	1.1	1.5	1.8
1411812515.54421	1411812515.00	41.174942	-8.599958	130.0	0.046	132.8600	1.1	1.5	1.8
1411812516.21744	?	?	?	130.0	?	?	1.1	?	?
1411812516.75862	1411812516.00	41.174942	-8.599958	?	0.057	140.0200	1.1	1.5	1.8
1411812517.73755	?	?	?	130.0	?	?	1.1	1.5	1.8
1411812518.55873	1411812518.00	41.174943	-8.599958	130.0	0.051	137.5700	1.1	1.5	1.8
1411812519.59911	1411812519.00	41.174943	-8.599958	129.9	0.057	140.7300	1.1	1.5	1.8
1411812520.18447	?	?	?	129.9	?	?	1.1	?	?
1411812520.72246	1411812520.00	41.174945	-8.599958	?	0.046	141.5900	1.1	1.5	1.8
1411812521.52162	1411812521.00	41.174945	-8.599958	129.9	0.051	135.7700	1.1	1.5	1.8
1411812522.97866	1411812522.00	41.174945	-8.599958	129.9	0.051	140.1700	1.1	1.5	1.8
1411812523.69709	1411812523.00	41.174947	-8.599958	129.8	?	?	1.1	1.5	1.8
1411812524.50957	1411812524.00	41.174947	-8.599958	129.8	0.057	142.6200	1.1	1.5	1.8
1411812525.56273	1411812525.00	41.174947	-8.599958	129.8	0.051	146.6300	1.1	1.5	1.8
1411812526.55931	1411812526.00	41.174948	-8.599958	129.7	0.051	139.1600	1.1	1.5	1.8
1411812528.50377	1411812528.00	41.174948	-8.599958	129.7	0.057	140.5300	1.1	1.5	1.8
1411812529.57007	1411812529.00	41.174950	-8.599958	129.6	0.036	132.2000	1.1	1.5	1.8
1411812530.57003	1411812530.00	41.174950	-8.599958	129.6	0.180	152.0500	1.1	1.5	1.8
1411812531.56320	1411812531.00	41.174943	-8.599955	129.6	1.404	155.4900	1.1	1.5	1.9
1411812532.61773	?	?	?	129.5	?	?	1.1	1.5	1.9
1411812533.58361	1411812533.00	41.174893	-8.599925	129.6	4.666	155.5700	1.1	1.5	1.9
1411812534.55914	1411812534.00	41.174853	-8.599902	129.8	5.180	155.7000	1.1	1.5	1.9
1411812535.51066	1411812535.00	41.174808	-8.599875	129.8	5.787	156.5100	1.1	1.5	1.9
1411812536.56136	1411812536.00	41.174758	-8.599845	129.9	6.744	156.4800	1.1	1.5	1.9
1411812537.90164	?	?	?	130.1	?	?	1.1	1.5	1.9
1411812538.57007	1411812538.00	41.174633	-8.599772	130.5	8.406	156.5500	1.1	1.5	1.9
1411812539.42043	?	?	?	130.8	?	?	1.1	1.5	1.9
1411812539.96972	1411812539.00	41.174563	-8.599732	?	8.627	155.9700	?	?	?
1411812540.53963	1411812540.00	41.174490	-8.599688	131.1	8.869	155.9700	1.1	1.5	1.9
1411812541.54525	1411812541.00	41.174415	-8.599645	131.9	9.414	156.4500	1.1	1.5	1.9
1411812543.24747	?	?	?	133.3	?	?	1.1	1.5	1.9
1411812543.79129	1411812543.00	41.174252	-8.599548	?	10.289	155.2400	1.1	1.5	1.9
1411812544.53543	1411812544.00	41.174167	-8.599495	133.6	10.680	154.3300	1.1	1.5	1.9
1411812545.57876	1411812545.00	41.174078	-8.599438	133.9	11.117	154.5700	1.1	1.5	1.9
1411812546.51596	1411812546.00	41.173985	-8.599380	134.5	11.565	155.2300	1.1	1.5	1.9
1411812547.97765	1411812547.00	41.173888	-8.599322	135.1	11.961	155.9400	1.1	1.5	1.9
1411812548.60798	1411812548.00	41.173788	-8.599262	135.7	12.290	155.7600	1.1	1.5	1.9
1411812549.51724	1411812549.00	41.173687	-8.599202	136.2	12.604	156.1200	1.1	1.5	1.9
1411812550.55556	1411812550.00	41.173583	-8.599142	137.0	12.516	157.0600	1.1	1.5	1.9
1411812551.55854	1411812551.00	41.173480	-8.599083	137.8	12.444	156.6400	1.1	1.5	1.9
1411812552.98840	1411812551.00	41.173480	-8.599083	138.5	12.444	156.6400	1.1	1.5	1.9
1411812553.75867	1411812553.00	41.173270	-8.598962	139.4	12.995	155.8600	1.1	1.5	1.9
1411812554.55952	1411812554.00	41.173162	-8.598897	140.0	13.134	155.4200	1.1	1.5	1.9
1411812555.56767	1411812555.00	41.173055	-8.598832	140.6	12.979	155.6900	1.1	1.5	1.9
1411812556.52445	1411812556.00	41.172950	-8.598768	141.3	12.805	156.1100	1.1	1.5	1.9
1411812557.99132	1411812557.00	41.172845	-8.598707	141.9	12.578	155.8700	1.1	1.5	1.9
1411812558.60625	1411812558.00	41.172743	-8.598647	142.8	12.331	156.8800	1.1	1.5	1.9
1411812559.52351	1411812559.00	41.172640	-8.598588	143.6	12.501	156.3700	1.1	1.5	1.9
1411812560.54125	1411812560.00	41.172538	-8.598527	144.3	12.527	155.9700	1.1	1.5	1.9
1411812561.58627	1411812561.00	41.172435	-8.598465	145.0	12.367	155.8500	1.1	1.5	1.9
1411812563.44841	1411812561.00	41.172435	-8.598465	146.2	12.367	155.8500	1.1	1.5	1.9
1411812563.97616	1411812563.00	41.172232	-8.598345	?	12.568	156.8900	?	?	?
1411812564.61162	1411812564.00	41.172127	-8.598285	147.0	12.779	156.5800	1.1	1.5	1.9
1411812565.56861	1411812565.00	41.172020	-8.598223	147.6	13.041	155.8300	1.1	1.5	1.9
1411812566.55536	1411812566.00	41.171912	-8.598162	148.6	13.232	157.9600	1.1	1.5	1.9
1411812567.51346	?	?	?	149.0	?	?	1.6	1.9	2.5
1411812568.57142	1411812568.00	41.171693	-8.598035	149.4	13.334	156.0400	1.6	1.9	2.5
1411812569.56061	1411812569.00	41.171582	-8.597972	150.0	13.535	156.9700	1.1	1.5	1.9
1411812570.52457	1411812570.00	41.171470	-8.597907	150.1	13.643	156.2000	1.1	1.5	1.9
1411812571.55971	1411812571.00	41.171358	-8.597840	150.0	13.648	156.8700	1.1	1.5	1.9
1411812573.48609	1411812572.00	41.171247	-8.597780	150.5	13.206	158.2300	1.1	1.5	1.9
1411812574.49763	1411812573.00	41.171138	-8.597725	151.0	12.717	159.8600	1.2	2.1	2.4
1411812575.60019	1411812575.00	41.170933	-8.597638	151.9	11.158	165.3500	1.2	2.1	2.4
1411812576.55139	1411812576.00	41.170840	-8.597608	152.3	10.176	165.7800	1.1	1.5	1.9
1411812577.53446	?	?	?	152.6	?	?	1.1	1.5	1.9
1411812578.56644	1411812578.00	41.170683	-8.597548	152.3	8.797	161.4400	1.1	1.5	1.9
1411812579.57460	1411812579.00	41.170607	-8.597518	152.4	8.926	164.4400	1.2	2.1	2.4
1411812580.57116	1411812580.00	41.170530	-8.597493	153.0	8.540	165.6000	1.2	2.1	2.4
1411812581.48041	?	?	?	153.9	?	?	1.2	2.1	2.4
1411812582.87311	1411812581.00	41.170455	-8.597472	154.6	8.545	165.2200	1.2	2.1	2.4
1411812583.56074	1411812583.00	41.170307	-8.597422	154.4	8.576	164.7300	1.2	2.1	2.4
1411812584.58121	1411812584.00	41.170232	-8.597398	155.3	8.375	166.1600	1.2	2.1	2.4
1411812585.33646	?	?	?	155.8	?	?	1.2	2.1	2.4
1411812585.86855	1411812585.00	41.170160	-8.597377	?	7.748	164.7400	?	?	?
1411812586.62832	1411812586.00	41.170095	-8.597357	156.3	7.171	164.7400	1.1	1.5	1.9
1411812588.35022	1411812587.00	41.170037	-8.597337	155.8	6.364	166.1400	1.1	1.5	1.9
1411812588.88160	1411812588.00	41.169985	-8.597323	?	5.294	171.3000	?	?	?
1411812589.57204	1411812589.00	41.169943	-8.597318	155.9	4.049	176.3000	1.1	1.5	1.9
1411812590.58029	1411812590.00	41.169912	-8.597320	156.8	2.891	182.9900	1.1	1.5	1.9
1411812591.58840	1411812591.00	41.169888	-8.597325	158.1	2.073	184.8800	1.1	1.5	1.9
1411812593.50598	1411812592.00	41.169872	-8.597330	160.6	1.476	190.3000	1.1	1.5	1.9
1411812594.53821	1411812594.00	41.169862	-8.597332	160.7	0.278	195.9000	1.1	1.5	1.9
1411812595.54935	1411812595.00	41.169862	-8.597332	160.9	0.139	198.7100	1.1	1.5	1.9
1411812596.55056	1411812596.00	41.169862	-8.597330	161.0	0.118	193.6800	1.1	1.5	1.9
1411812598.51701	1411812597.00	41.169863	-8.597330	161.2	0.103	189.5300	1.1	1.5	1.9
1411812599.55004	1411812599.00	41.169862	-8.597330	161.4	0.540	184.5200	1.1	1.5	1.9
1411812600.54334	1411812600.00	41.169850	-8.597333	162.2	1.888	185.8500	1.1	1.5	1.9
1411812601.57244	1411812601.00	41.169827	-8.597337	163.1	3.478	184.2400	1.1	1.5	1.9
1411812603.51225	1411812602.00	41.169792	-8.597338	162.8	4.321	182.9300	1.1	1.5	1.9
1411812604.53472	1411812604.00	41.169712	-8.597338	162.8	5.386	181.4900	1.1	1.5	1.9
1411812605.53490	1411812605.00	41.169660	-8.597337	163.0	6.050	177.2400	1.2	1.6	2.0
1411812606.56515	1411812606.00	41.169607	-8.597335	163.0	6.034	179.9900	1.2	1.6	2.0
1411812608.52118	1411812607.00	41.169557	-8.597333	162.7	5.587	178.4200	1.2	1.6	2.0
1411812609.55066	1411812609.00	41.169467	-8.597332	162.9	4.589	182.6500	1.1	1.5	1.9
1411812610.54521	1411812610.00	41.169428	-8.597335	163.0	4.157	186.0300	1.1	1.5	1.9
1411812611.54447	1411812611.00	41.169395	-8.597338	163.2	3.344	186.4800	1.1	1.5	1.9
1411812613.01353	1411812612.00	41.169368	-8.597340	163.4	2.577	184.7100	1.1	1.5	1.9
1411812613.55657	1411812613.00	41.169350	-8.597342	163.8	1.584	184.9400	1.1	1.5	1.9
1411812614.54133	1411812614.00	41.169340	-8.597345	164.1	0.875	184.8700	1.1	1.5	1.9
1411812615.58337	1411812615.00	41.169333	-8.597347	164.2	0.473	180.1100	1.1	1.5	1.9
1411812616.54393	1411812616.00	41.169332	-8.597347	164.1	0.139	178.2400	1.1	1.5	1.9
1411812618.54170	1411812617.00	41.169333	-8.597345	164.0	0.067	159.0500	1.1	1.5	1.9
1411812619.55468	1411812619.00	41.169333	-8.597345	163.9	0.072	154.1700	1.1	1.5	1.9
1411812620.56695	1411812620.00	41.169333	-8.597345	163.8	0.062	153.1100	1.1	1.5	1.9
1411812621.55255	1411812621.00	41.169333	-8.597345	163.7	0.067	145.4500	1.1	1.5	1.9
1411812623.53364	1411812622.00	41.169333	-8.597345	163.5	0.067	152.6000	1.1	1.5	1.9
1411812624.55672	1411812624.00	41.169335	-8.597343	163.4	0.057	144.7000	1.1	1.5	1.9
1411812625.54235	1411812625.00	41.169335	-8.597343	163.2	0.062	153.0000	1.1	1.5	1.9
1411812626.55391	1411812626.00	41.169335	-8.597343	163.0	0.067	144.2000	1.1	1.5	1.9
1411812628.53343	1411812627.00	41.169335	-8.597343	162.8	0.062	143.2600	1.1	1.5	1.9
1411812629.54828	1411812629.00	41.169335	-8.597343	162.7	0.046	154.6900	1.1	1.5	1.9
1411812630.56062	1411812630.00	41.169335	-8.597343	162.6	0.062	154.6400	1.1	1.5	1.9
1411812631.56236	1411812631.00	41.169335	-8.597343	162.5	0.057	160.2100	1.1	1.5	1.9
1411812633.51537	1411812632.00	41.169335	-8.597343	162.2	0.051	158.4400	1.1	1.5	1.9
1411812634.53852	1411812634.00	41.169337	-8.597342	162.0	0.062	146.9700	1.1	1.5	1.9
1411812635.57824	1411812635.00	41.169337	-8.597342	161.9	0.062	144.7800	1.1	1.5	1.9
1411812636.55491	1411812636.00	41.169337	-8.597342	161.7	0.057	146.3600	1.1	1.5	1.9
1411812638.01741	1411812637.00	41.169337	-8.597342	161.5	0.062	143.8300	1.1	1.5	1.9
1411812639.55346	1411812639.00	41.169338	-8.597340	161.1	0.057	143.0200	1.1	1.5	1.9
1411812640.57726	1411812640.00	41.169338	-8.597338	160.9	0.057	139.7300	1.1	1.5	1.9
1411812641.57005	1411812641.00	41.169338	-8.597338	160.7	0.062	143.4600	1.1	1.5	1.9
1411812643.52955	1411812642.00	41.169338	-8.597338	160.3	0.057	138.5800	1.1	1.5	1.9
1411812644.56256	1411812644.00	41.169340	-8.597337	160.1	0.057	139.5300	1.1	1.5	1.9
1411812645.54554	1411812645.00	41.169340	-8.597337	159.9	0.062	138.9900	1.1	1.5	1.9
1411812646.55046	1411812646.00	41.169342	-8.597335	159.7	0.062	136.9200	1.1	1.5	1.9
1411812648.52349	1411812647.00	41.169342	-8.597335	159.4	0.057	140.2200	1.1	1.5	1.9
1411812649.56037	1411812649.00	41.169342	-8.597335	159.3	0.057	143.1500	1.1	1.5	1.9
1411812650.54964	1411812650.00	41.169343	-8.597333	159.1	0.062	164.1500	1.1	1.5	1.9
1411812651.56627	1411812651.00	41.169343	-8.597333	158.9	0.067	162.4700	1.1	1.5	1.9
1411812653.52461	1411812652.00	41.169343	-8.597333	158.6	0.067	160.5400	1.1	1.5	1.9
1411812654.54861	1411812654.00	41.169343	-8.597333	158.5	0.062	137.4600	1.1	1.5	1.9
1411812655.54907	1411812655.00	41.169343	-8.597333	158.4	0.057	138.3200	1.1	1.5	1.9
1411812656.57624	1411812656.00	41.169345	-8.597333	158.3	0.057	137.6100	1.1	1.5	1.9
1411812658.00921	1411812657.00	41.169345	-8.597332	158.2	0.057	140.8000	1.1	1.5	1.9
1411812658.57001	1411812658.00	41.169345	-8.597332	158.1	0.062	143.2700	1.1	1.5	1.9
1411812659.57555	1411812659.00	41.169345	-8.597332	158.0	0.057	141.2700	1.1	1.5	1.9
1411812660.55118	1411812660.00	41.169345	-8.597332	157.9	0.067	143.9300	1.1	1.5	1.9
1411812661.55561	1411812661.00	41.169345	-8.597332	157.8	0.057	141.5000	1.1	1.5	1.9
1411812663.53514	1411812662.00	41.169345	-8.597332	157.6	0.057	145.6600	1.1	1.5	1.9
1411812664.56222	1411812664.00	41.169347	-8.597330	157.5	0.062	149.2400	1.1	1.5	1.9
1411812665.55213	1411812665.00	41.169347	-8.597330	157.4	0.051	153.7900	1.1	1.5	1.9
1411812666.58175	1411812666.00	41.169347	-8.597330	157.2	0.067	155.4800	1.1	1.5	1.9
1411812668.52851	1411812667.00	41.169347	-8.597330	156.9	0.062	151.7100	1.1	1.5	1.9
1411812669.54767	1411812669.00	41.169347	-8.597330	156.7	0.067	148.0100	1.1	1.5	1.9
1411812670.56444	1411812670.00	41.169347	-8.597330	156.5	0.082	141.7800	1.1	1.5	1.9
1411812671.56266	1411812671.00	41.169347	-8.597328	156.1	0.082	132.7200	1.1	1.5	1.9
1411812673.51886	1411812672.00	41.169348	-8.597328	155.3	0.077	131.5000	1.1	1.5	1.9
1411812674.53672	1411812673.00	41.169348	-8.597327	155.0	0.082	129.1300	1.1	1.5	1.9
1411812675.57723	1411812675.00	41.169348	-8.597325	154.7	0.041	144.0800	1.1	1.5	1.9
1411812676.61253	1411812676.00	41.169348	-8.597325	154.4	0.041	144.6800	1.1	1.5	1.9
1411812678.57163	1411812678.00	41.169348	-8.597325	153.9	0.062	140.6800	1.1	1.5	1.9
1411812679.56892	1411812679.00	41.169348	-8.597323	153.6	0.057	137.8600	1.1	1.5	1.9
1411812680.61499	1411812680.00	41.169348	-8.597323	153.4	0.062	136.3300	1.1	1.5	1.9
1411812681.63125	1411812681.00	41.169348	-8.597322	153.2	0.062	140.2900	1.1	1.5	1.9
1411812683.53542	1411812682.00	41.169348	-8.597322	152.9	0.072	120.3200	1.1	1.5	1.9
1411812684.58844	1411812684.00	41.169348	-8.597320	152.7	0.067	122.5800	1.1	1.5	1.9
1411812685.62431	1411812685.00	41.169348	-8.597320	152.7	0.067	127.8300	1.1	1.5	1.9
1411812686.63312	1411812686.00	41.169348	-8.597320	152.6	0.062	147.2700	1.1	1.5	1.9
1411812688.56073	1411812687.00	41.169348	-8.597320	152.4	0.062	147.9800	1.1	1.5	1.9
1411812689.60386	1411812689.00	41.169348	-8.597320	152.3	0.062	149.1700	1.1	1.5	1.9
1411812690.60104	1411812690.00	41.169348	-8.597320	152.2	0.057	145.2100	1.1	1.5	1.9
1411812691.60995	1411812691.00	41.169348	-8.597320	152.2	0.057	147.8500	1.1	1.5	1.9
1411812693.55220	1411812692.00	41.169348	-8.597320	152.2	0.062	152.0800	1.1	1.5	1.9
1411812694.57769	1411812694.00	41.169348	-8.597320	152.2	0.057	151.2600	1.1	1.5	1.9
1411812695.59932	1411812695.00	41.169347	-8.597320	152.2	0.057	156.6800	1.1	1.5	1.9
1411812696.59413	1411812696.00	41.169347	-8.597320	152.3	0.057	149.9500	1.1	1.5	1.9
1411812698.61796	1411812698.00	41.169347	-8.597322	152.4	0.057	153.7400	1.1	1.5	1.9
1411812699.59676	1411812699.00	41.169347	-8.597322	152.5	0.062	154.5100	1.1	1.5	1.9
1411812700.62206	1411812700.00	41.169347	-8.597322	152.6	0.067	157.3500	1.1	1.5	1.9
1411812701.63226	1411812701.00	41.169345	-8.597322	152.7	0.062	152.6400	1.1	1.5	1.9
1411812703.59444	1411812703.00	41.169345	-8.597322	152.9	0.057	154.7700	1.1	1.5	1.9
1411812704.63672	1411812704.00	41.169345	-8.597323	153.0	0.067	158.2000	1.1	1.5	1.9
1411812705.61876	1411812705.00	41.169345	-8.597323	153.1	0.062	156.3600	1.1	1.5	1.9
